Date,Time,kW,kVAr,kVA,scalar_kVA,status
 2022-04-17, 15:00:00,2186.08,461.94,2234.353224,2246.290786, Ok
 2022-04-17, 15:30:00,1248.16,200,1264.082033,1273.115045, Ok
 2022-04-17, 16:00:00,977.58,209.2,999.7136072,1005.699434, Ok
 2022-04-17, 16:30:00,888.84,160.42,903.2004883,911.9173168, Ok
 2022-04-17, 17:00:00,858.34,140.6,869.7792338,877.8465954, Ok
 2022-04-17, 17:30:00,950.74,148.86,962.3231511,972.9670119, Ok
 2022-04-17, 18:00:00,928.82,135.2,938.6083488,948.7707241, Ok
 2022-04-17, 18:30:00,918.96,125.36,927.4710838,937.3024558, Ok
 2022-04-17, 19:00:00,900.98,127.02,909.8895762,918.6714729, Ok
 2022-04-17, 19:30:00,911.58,141.4,922.4814667,930.4161967, Ok
 2022-04-17, 20:00:00,864.76,137.58,875.6358341,883.5672822, Ok
 2022-04-17, 20:30:00,844.38,122.42,853.2082048,860.0046956, Ok
 2022-04-17, 21:00:00,812.7,120.58,821.5965107,828.1200039, Ok
 2022-04-17, 21:30:00,788.94,121.48,798.2378806,804.587113, Ok
 2022-04-17, 22:00:00,752.32,111.4,760.5230716,766.148864, Ok
 2022-04-17, 22:30:00,741.18,127.06,751.9920452,758.2787115, Ok
 2022-04-17, 23:00:00,732.94,116.14,742.084593,748.8056045, Ok
 2022-04-17, 23:30:00,712.72,112.28,721.5099423,728.0623644, Ok
 2022-04-18, 00:00:00,698,100.16,705.1496477,710.417844, Ok
 2022-04-18, 00:30:00,702.52,113.06,711.5594944,717.6295677, Ok
 2022-04-18, 01:00:00,689.7,117.92,699.7079508,706.8713491, Ok
 2022-04-18, 01:30:00,694.92,109.4,703.4786183,709.395487, Ok
 2022-04-18, 02:00:00,678.08,110.92,687.0922302,693.2176359, Ok
 2022-04-18, 02:30:00,687.04,127.7,698.8070203,705.8827525, Ok
 2022-04-18, 03:00:00,693.46,111.78,702.4112328,708.8740921, Ok
 2022-04-18, 03:30:00,704.5,91.8,710.4558325,716.1278335, Ok
 2022-04-18, 04:00:00,697.44,79.46,701.9518824,706.1151148, Ok
 2022-04-18, 04:30:00,824.9,108.4,831.991929,837.9246167, Ok
 2022-04-18, 05:00:00,758.54,94.16,764.3618496,769.5487936, Ok
 2022-04-18, 05:30:00,767.46,126.06,777.7441579,783.7950746, Ok
 2022-04-18, 06:00:00,784.04,102.3,790.6857856,794.5579941, Ok
 2022-04-18, 06:30:00,879.42,102.94,885.4242938,890.0267832, Ok
 2022-04-18, 07:00:00,869.22,128.48,878.6640534,884.7623939, Ok
 2022-04-18, 07:30:00,945.94,138.84,956.0748031,965.5364158, Ok
 2022-04-18, 08:00:00,1034.34,151.44,1045.367547,1056.750888, Ok
 2022-04-18, 08:30:00,1430.86,289.7,1459.892609,1471.340862, Ok
 2022-04-18, 09:00:00,1819.8,278.92,1841.050897,1853.86264, Ok
 2022-04-18, 09:30:00,1898.64,331.42,1927.348714,1941.460597, Ok
 2022-04-18, 10:00:00,1833.88,331.88,1863.668476,1872.872124, Ok
 2022-04-18, 10:30:00,1878.06,389.98,1918.122458,1928.909123, Ok
 2022-04-18, 11:00:00,1971.8,461.98,2025.196475,2039.75151, Ok
 2022-04-18, 11:30:00,2150.74,490.12,2205.878547,2221.501752, Ok
 2022-04-18, 12:00:00,2109.16,512.32,2170.490195,2189.658751, Ok
 2022-04-18, 12:30:00,2276.26,614.48,2357.741559,2372.726516, Ok
 2022-04-18, 13:00:00,2186.5,563.62,2257.974702,2280.258006, Ok
 2022-04-18, 13:30:00,2275.58,601.58,2353.755049,2371.806743, Ok
 2022-04-18, 14:00:00,1417.96,350.16,1460.555575,1478.477098, Ok
 2022-04-18, 14:30:00,195.02,60.84,204.2897599,205.0835368, Ok
 2022-04-18, 15:00:00,273.58,76.36,284.0367335,285.3123725, Ok
 2022-04-18, 15:30:00,272.44,74.82,282.5271421,283.7530937, Ok
 2022-04-18, 16:00:00,274.12,74.46,284.0529282,285.4117334, Ok
 2022-04-18, 16:30:00,515.54,102.74,525.6776571,529.7692595, Ok
 2022-04-18, 17:00:00,878.74,227.7,907.7616855,926.8568763, Ok
 2022-04-18, 17:30:00,940.14,224.52,966.5776999,987.3295369, Ok
 2022-04-18, 18:00:00,914.62,209.58,938.3248482,959.7623747, Ok
 2022-04-18, 18:30:00,930.42,205.56,952.8569095,975.7414606, Ok
 2022-04-18, 19:00:00,898.5,189.26,918.2165309,940.220267, Ok
 2022-04-18, 19:30:00,906.72,185.44,925.4886018,946.2805408, Ok
 2022-04-18, 20:00:00,880.28,190.22,900.5978719,921.9311795, Ok
 2022-04-18, 20:30:00,848.74,152.62,862.3528582,872.116211, Ok
 2022-04-18, 21:00:00,823.7,197.7,847.0932534,868.8991567, Ok
 2022-04-18, 21:30:00,820.24,196.5,843.4488174,864.4473532, Ok
 2022-04-18, 22:00:00,271.6,51.2,276.3837911,280.1674494, Ok
 2022-04-18, 22:30:00,269.58,52.34,274.6140055,278.5439834, Ok
 2022-04-18, 23:00:00,272.1,52.32,277.0844499,280.8019013, Ok
 2022-04-18, 23:30:00,269.32,51.1,274.1249212,277.9185985, Ok
 2022-04-19, 00:00:00,270.62,51.94,275.5593366,279.537408, Ok
 2022-04-19, 00:30:00,270.56,51.6,275.4365146,279.1690043, Ok
 2022-04-19, 01:00:00,698.28,106.76,706.3941223,711.5813062, Ok
 2022-04-19, 01:30:00,722.44,102.02,729.6078632,734.811431, Ok
 2022-04-19, 02:00:00,703.76,102.3,711.1564016,717.0430127, Ok
 2022-04-19, 02:30:00,706.32,113.4,715.365293,722.0688332, Ok
 2022-04-19, 03:00:00,709.22,125.44,720.227882,727.048928, Ok
 2022-04-19, 03:30:00,722.26,107.14,730.1633291,735.6367795, Ok
 2022-04-19, 04:00:00,721.84,100.04,728.7393136,734.5466749, Ok
 2022-04-19, 04:30:00,731.84,89.04,737.2366697,741.3276289, Ok
 2022-04-19, 05:00:00,729.86,101.28,736.8536205,742.9454805, Ok
 2022-04-19, 05:30:00,750.52,112.26,758.869276,764.6497443, Ok
 2022-04-19, 06:00:00,773,95.94,778.9309877,783.2973873, Ok
 2022-04-19, 06:30:00,930.02,129.6,939.0065817,944.362529, Ok
 2022-04-19, 07:00:00,908.64,132.24,918.2124303,926.1787487, Ok
 2022-04-19, 07:30:00,994,146.7,1004.767082,1014.161156, Ok
 2022-04-19, 08:00:00,1275.58,173.02,1287.260757,1300.203763, Ok
 2022-04-19, 08:30:00,1740.4,324.78,1770.444636,1781.746954, Ok
 2022-04-19, 09:00:00,1839.22,341.2,1870.600879,1885.65454, Ok
 2022-04-19, 09:30:00,1914.62,361.4,1948.430061,1960.932197, Ok
 2022-04-19, 10:00:00,2121.24,454.5,2169.384564,2181.553253, Ok
 2022-04-19, 10:30:00,1945.02,452.36,1996.930737,2008.274863, Ok
 2022-04-19, 11:00:00,2012.12,467.28,2065.666356,2078.586806, Ok
 2022-04-19, 11:30:00,2120.94,530.96,2186.390863,2201.807453, Ok
 2022-04-19, 12:00:00,2350.36,677.18,2445.969109,2465.244682, Ok
 2022-04-19, 12:30:00,2289.3,651.22,2380.122261,2405.364104, Ok
 2022-04-19, 13:00:00,2379.64,719.92,2486.155936,2508.709969, Ok
 2022-04-19, 13:30:00,2421.86,627.2,2501.756523,2522.965869, Ok
 2022-04-19, 14:00:00,1496.4,379.54,1543.782229,1562.295863, Ok
 2022-04-19, 14:30:00,265.72,98.2,283.2849421,287.1766817, Ok
 2022-04-19, 15:00:00,267.76,98.16,285.1855592,288.8121671, Ok
 2022-04-19, 15:30:00,266.12,98.16,283.6463291,287.2665416, Ok
 2022-04-19, 16:00:00,266.72,98.2,284.223149,288.1564782, Ok
 2022-04-19, 16:30:00,2095.38,505.14,2155.408027,2177.47517, Ok
 2022-04-19, 17:00:00,2952.76,678.92,3029.805932,3068.766292, Ok
 2022-04-19, 17:30:00,2862.74,656.16,2936.975698,2981.14564, Ok
 2022-04-19, 18:00:00,2604.16,530.7,2657.685421,2694.954308, Ok
 2022-04-19, 18:30:00,1412.52,210.22,1428.077448,1449.94692, Ok
 2022-04-19, 19:00:00,1006.32,200.2,1026.040926,1043.806344, Ok
 2022-04-19, 19:30:00,958.6,189.32,977.1161765,994.0926012, Ok
 2022-04-19, 20:00:00,949.52,189.32,968.2098392,984.4207744, Ok
 2022-04-19, 20:30:00,943.56,152.94,955.8745301,964.5556748, Ok
 2022-04-19, 21:00:00,874.5,201.04,897.3111677,915.8308852, Ok
 2022-04-19, 21:30:00,817.18,205.8,842.6961448,866.8701549, Ok
 2022-04-19, 22:00:00,250.18,51.94,255.5147667,259.2425636, Ok
 2022-04-19, 22:30:00,249.64,49.26,254.4536838,258.1827988, Ok
 2022-04-19, 23:00:00,251.3,52.82,256.7910481,260.4423059, Ok
 2022-04-19, 23:30:00,247.74,50.04,252.7431685,256.4144072, Ok
 2022-04-20, 00:00:00,250.04,50.66,255.1204367,258.990473, Ok
 2022-04-20, 00:30:00,249.78,50.54,254.8417941,258.4348895, Ok
 2022-04-20, 01:00:00,720.74,112.1,729.4056194,736.3892444, Ok
 2022-04-20, 01:30:00,708.08,109.62,716.5150597,722.9622454, Ok
 2022-04-20, 02:00:00,697.62,108.72,706.0408648,712.8684049, Ok
 2022-04-20, 02:30:00,699.24,106.78,707.3461289,713.7140829, Ok
 2022-04-20, 03:00:00,697.86,96.12,704.4484609,710.3235755, Ok
 2022-04-20, 03:30:00,712.14,96.16,718.6028981,724.3554043, Ok
 2022-04-20, 04:00:00,729.48,104.08,736.8675029,743.9338549, Ok
 2022-04-20, 04:30:00,734.96,83.22,739.6565216,743.6972711, Ok
 2022-04-20, 05:00:00,812.72,115.3,820.8580196,827.3090403, Ok
 2022-04-20, 05:30:00,840,114.16,847.7219506,854.5668156, Ok
 2022-04-20, 06:00:00,424.08,60.9,428.4304569,430.8795344, Ok
 2022-04-20, 06:30:00,426.6,59.72,430.7598384,433.167634, Ok
 2022-04-20, 07:00:00,423.84,63.04,428.5024938,430.9701947, Ok
 2022-04-20, 07:30:00,422.44,59.36,426.5901583,428.8905487, Ok
 2022-04-20, 08:00:00,414.28,61.5,418.8199713,421.1130778, Ok
 2022-04-20, 08:30:00,680.72,115.12,690.3856406,695.1710332, Ok
 2022-04-20, 09:00:00,1827.78,346.18,1860.27426,1872.878798, Ok
 2022-04-20, 09:30:00,2287.26,507.72,2342.933611,2360.012746, Ok
 2022-04-20, 10:00:00,2520.38,738.08,2626.228747,2654.919947, Ok
 2022-04-20, 10:30:00,2665.78,805.18,2784.725811,2815.976782, Ok
 2022-04-20, 11:00:00,2831.66,726.42,2923.351565,2962.672723, Ok
 2022-04-20, 11:30:00,3129.7,799.3,3230.155194,3270.802932, Ok
 2022-04-20, 12:00:00,3035.14,765.3,3130.137203,3168.852981, Ok
 2022-04-20, 12:30:00,2820.86,712.9,2909.549372,2980.858606, Ok
 2022-04-20, 13:00:00,2988.36,904.96,3122.378595,3229.736617, Ok
 2022-04-20, 13:30:00,3116.56,783.72,3213.590402,3271.30233, Ok
 2022-04-20, 14:00:00,1979.14,395.6,2018.289994,2048.524936, Ok
 2022-04-20, 14:30:00,519.2,157.78,542.644606,548.5466043, Ok
 2022-04-20, 15:00:00,518.66,157.38,542.0116788,548.0213162, Ok
 2022-04-20, 15:30:00,518.02,156.88,541.2541499,547.3236858, Ok
 2022-04-20, 16:00:00,518.56,157.78,542.0322887,547.9273697, Ok
 2022-04-20, 16:30:00,2318.68,482.2,2368.28921,2393.894924, Ok
 2022-04-20, 17:00:00,3702.46,726.46,3773.056345,3822.875372, Ok
 2022-04-20, 17:30:00,3537.62,622.7,3592.00648,3644.648078, Ok
 2022-04-20, 18:00:00,3300.62,592.96,3353.459996,3397.989647, Ok
 2022-04-20, 18:30:00,1601.98,202.5,1614.727894,1637.928459, Ok
 2022-04-20, 19:00:00,1140.72,187.68,1156.056184,1181.152386, Ok
 2022-04-20, 19:30:00,1064.58,186.82,1080.847949,1102.899632, Ok
 2022-04-20, 20:00:00,1031.94,197.88,1050.741004,1073.519264, Ok
 2022-04-20, 20:30:00,1010.9,161.22,1023.675094,1036.586613, Ok
 2022-04-20, 21:00:00,970.98,198.16,990.994221,1013.860098, Ok
 2022-04-20, 21:30:00,905.22,192.56,925.4742579,948.5184677, Ok
 2022-04-20, 22:00:00,286.12,54.22,291.2120581,295.3226586, Ok
 2022-04-20, 22:30:00,284.72,53.66,289.7324179,293.6830788, Ok
 2022-04-20, 23:00:00,288.3,55.26,293.5482202,297.5724425, Ok
 2022-04-20, 23:30:00,283.86,53.44,288.8465565,293.0386998, Ok
 2022-04-21, 00:00:00,285.22,54.3,290.3427946,294.2040866, Ok
 2022-04-21, 00:30:00,285.62,53.58,290.6021349,294.8016508, Ok
 2022-04-21, 01:00:00,736.96,97.5,743.3816594,749.6755463, Ok
 2022-04-21, 01:30:00,785.14,113.9,793.3587017,800.0155794, Ok
 2022-04-21, 02:00:00,769.66,119.38,778.8633385,786.606653, Ok
 2022-04-21, 02:30:00,750.9,114.74,759.6157434,767.249785, Ok
 2022-04-21, 03:00:00,750.78,105.06,758.0951207,765.4733167, Ok
 2022-04-21, 03:30:00,763.92,99.86,770.4192274,777.1924656, Ok
 2022-04-21, 04:00:00,654.56,95.52,661.4929055,668.0340027, Ok
 2022-04-21, 04:30:00,217.5,28.14,219.3128122,220.8536984, Ok
 2022-04-21, 05:00:00,220.26,27.48,221.9676057,223.2953868, Ok
 2022-04-21, 05:30:00,217.42,27.58,219.1622979,220.5863546, Ok
 2022-04-21, 06:00:00,218.62,28.52,220.4724355,221.8867049, Ok
 2022-04-21, 06:30:00,218.5,27.1,220.1741583,221.6408582, Ok
 2022-04-21, 07:00:00,963.28,129.54,971.951115,980.9412912, Ok
 2022-04-21, 07:30:00,1025.04,118.12,1031.823307,1043.034303, Ok
 2022-04-21, 08:00:00,1263.34,130.28,1270.039698,1281.995904, Ok
 2022-04-21, 08:30:00,1811.32,325.04,1840.253011,1856.414111, Ok
 2022-04-21, 09:00:00,2275.74,445.82,2318.997201,2340.485977, Ok
 2022-04-21, 09:30:00,2375.48,551.2,2438.591124,2465.326973, Ok
 2022-04-21, 10:00:00,2476.96,559.34,2539.32906,2567.629339, Ok
 2022-04-21, 10:30:00,2473.22,530.46,2529.467331,2554.3633, Ok
 2022-04-21, 11:00:00,2659.74,627.78,2732.823557,2765.709714, Ok
 2022-04-21, 11:30:00,2752.62,678.42,2834.990399,2865.259876, Ok
 2022-04-21, 12:00:00,2024.88,437.92,2071.693255,2101.487288, Ok
 2022-04-21, 12:30:00,226.4,89.78,243.5516545,247.7011619, Ok
 2022-04-21, 13:00:00,227.44,90.18,244.665866,248.7989332, Ok
 2022-04-21, 13:30:00,226.4,89.64,243.5000813,247.4050788, Ok
 2022-04-21, 14:00:00,226.8,90.18,244.0710397,248.2364829, Ok
 2022-04-21, 14:30:00,2286.22,538.62,2348.811059,2374.708561, Ok
 2022-04-21, 15:00:00,3385.68,805.76,3480.241118,3540.362276, Ok
 2022-04-21, 15:30:00,3090.42,636.24,3155.23329,3213.308628, Ok
 2022-04-21, 16:00:00,2846.1,564.72,2901.58472,2939.979423, Ok
 2022-04-21, 16:30:00,2763.26,519.22,2811.617904,2849.111492, Ok
 2022-04-21, 17:00:00,2642.48,477.94,2685.354203,2724.663365, Ok
 2022-04-21, 17:30:00,2698.52,499.62,2744.381594,2776.893043, Ok
 2022-04-21, 18:00:00,2550.1,483.3,2595.493961,2628.23817, Ok
 2022-04-21, 18:30:00,1339.84,164.26,1349.871317,1362.193446, Ok
 2022-04-21, 19:00:00,953.52,197,973.6577378,996.8770802, Ok
 2022-04-21, 19:30:00,933.7,193.64,953.5681096,977.2616036, Ok
 2022-04-21, 20:00:00,944.16,200.68,965.2515568,989.845377, Ok
 2022-04-21, 20:30:00,934.56,198.58,955.4247275,979.8682919, Ok
 2022-04-21, 21:00:00,886.26,203.86,909.4040286,933.746226, Ok
 2022-04-21, 21:30:00,858.42,202.6,882.0043404,906.3888296, Ok
 2022-04-21, 22:00:00,835.06,200.36,858.7603468,883.0386056, Ok
 2022-04-21, 22:30:00,805.28,141.62,817.6381246,827.5417594, Ok
 2022-04-21, 23:00:00,799.94,190.56,822.3242166,844.1545814, Ok
 2022-04-21, 23:30:00,753.36,190.14,776.98424,800.0199714, Ok
 2022-04-22, 00:00:00,720.66,175.28,741.6696798,762.1453583, Ok
 2022-04-22, 00:30:00,744.36,182.42,766.3868905,785.224103, Ok
 2022-04-22, 01:00:00,726.26,185.6,749.6005253,769.5297326, Ok
 2022-04-22, 01:30:00,726.06,186.48,749.6251823,771.6936847, Ok
 2022-04-22, 02:00:00,738.54,201.56,765.5506288,788.8077341, Ok
 2022-04-22, 02:30:00,722.2,136.56,734.9976011,743.9578737, Ok
 2022-04-22, 03:00:00,735.92,163.48,753.8593747,772.7062064, Ok
 2022-04-22, 03:30:00,740,162.18,757.5634313,779.2369073, Ok
 2022-04-22, 04:00:00,731.34,163.32,749.3541339,772.2471798, Ok
 2022-04-22, 04:30:00,730.64,176.2,751.5858232,773.7796128, Ok
 2022-04-22, 05:00:00,720.86,179.02,742.756555,765.3100546, Ok
 2022-04-22, 05:30:00,751.72,166.92,770.0293792,788.1760103, Ok
 2022-04-22, 06:00:00,814.6,171.6,832.4780598,847.1305148, Ok
 2022-04-22, 06:30:00,913.56,147.04,925.3175861,933.0741524, Ok
 2022-04-22, 07:00:00,896.52,184.58,915.3239245,931.7879844, Ok
 2022-04-22, 07:30:00,1039.3,203.9,1059.112695,1077.819499, Ok
 2022-04-22, 08:00:00,1353.62,231.16,1373.215952,1391.223743, Ok
 2022-04-22, 08:30:00,1849.06,400.08,1891.847481,1913.616892, Ok
 2022-04-22, 09:00:00,2167.4,423.1,2208.31075,2237.356257, Ok
 2022-04-22, 09:30:00,2254.68,460.88,2301.3023,2330.593723, Ok
 2022-04-22, 10:00:00,2127.12,470.76,2178.590019,2210.642615, Ok
 2022-04-22, 10:30:00,2396.62,404.54,2430.522585,2455.169444, Ok
 2022-04-22, 11:00:00,2378.36,404.56,2412.522556,2439.835797, Ok
 2022-04-22, 11:30:00,2351.98,420.16,2389.214169,2419.445919, Ok
 2022-04-22, 12:00:00,1979.3,362.24,2012.174522,2041.040221, Ok
 2022-04-22, 12:30:00,151.9,43.66,158.0500098,160.0013961, Ok
 2022-04-22, 13:00:00,151,45.2,157.6199226,159.5404567, Ok
 2022-04-22, 13:30:00,151.64,44.06,157.9112827,159.8380425, Ok
 2022-04-22, 14:00:00,151.4,44.8,157.8892017,159.790083, Ok
 2022-04-22, 14:30:00,1850.3,381.66,1889.252351,1897.607662, Ok
 2022-04-22, 15:00:00,2299.64,508.52,2355.193563,2380.513663, Ok
 2022-04-22, 15:30:00,2017.68,463.36,2070.201698,2094.523343, Ok
 2022-04-22, 16:00:00,2331.32,485.72,2381.381293,2413.45587, Ok
 2022-04-22, 16:30:00,2168.62,493.98,2224.169271,2252.575553, Ok
 2022-04-22, 17:00:00,2392.3,471.22,2438.267331,2468.825185, Ok
 2022-04-22, 17:30:00,2357.22,430.32,2396.176419,2426.500762, Ok
 2022-04-22, 18:00:00,2241.06,396.96,2275.945334,2302.219567, Ok
 2022-04-22, 18:30:00,1415.28,147.96,1422.993197,1433.714964, Ok
 2022-04-22, 19:00:00,996.06,190.48,1014.109537,1037.393649, Ok
 2022-04-22, 19:30:00,997.82,197.06,1017.092619,1041.871663, Ok
 2022-04-22, 20:00:00,781.44,178.64,801.5988543,825.3215854, Ok
 2022-04-22, 20:30:00,62.04,6.32,62.3610776,63.0032836, Ok
 2022-04-22, 21:00:00,61.68,6.68,62.04067053,62.47440025, Ok
 2022-04-22, 21:30:00,72.84,7.84,73.26070707,73.91495967, Ok
 2022-04-22, 22:00:00,811.48,93.42,816.8396947,821.5363095, Ok
 2022-04-22, 22:30:00,770.84,99.24,777.2019578,782.2355739, Ok
 2022-04-22, 23:00:00,735.42,104.46,742.801769,748.2361723, Ok
 2022-04-22, 23:30:00,709.58,103.5,717.0885764,722.9673868, Ok
 2022-04-23, 00:00:00,694.72,109.68,703.3246624,708.8167167, Ok
 2022-04-23, 00:30:00,697.12,107.7,705.3903773,711.0030063, Ok
 2022-04-23, 01:00:00,675.46,105.58,683.6617204,689.1814069, Ok
 2022-04-23, 01:30:00,699.32,107.28,707.5008557,712.435047, Ok
 2022-04-23, 02:00:00,676.26,94.58,682.8418294,686.9069098, Ok
 2022-04-23, 02:30:00,696.54,103.4,704.1729415,709.6725222, Ok
 2022-04-23, 03:00:00,686.78,101.26,694.2048372,699.2395891, Ok
 2022-04-23, 03:30:00,668.04,106.56,676.4853843,682.0312529, Ok
 2022-04-23, 04:00:00,681.64,103.62,689.4709523,695.1520033, Ok
 2022-04-23, 04:30:00,689.2,94.62,695.6648506,700.6777481, Ok
 2022-04-23, 05:00:00,726.52,111.98,735.0991979,741.2992138, Ok
 2022-04-23, 05:30:00,863.4,134.96,873.8842953,880.1103183, Ok
 2022-04-23, 06:00:00,910.88,162.46,925.2543575,931.2887236, Ok
 2022-04-23, 06:30:00,1052.76,213.3,1074.151064,1083.764996, Ok
 2022-04-23, 07:00:00,1054.96,217.88,1077.224348,1087.08477, Ok
 2022-04-23, 07:30:00,1150.2,213.52,1169.850773,1180.573971, Ok
 2022-04-23, 08:00:00,1435.98,298.42,1466.660512,1478.659782, Ok
 2022-04-23, 08:30:00,1755.64,300.32,1781.141183,1795.368325, Ok
 2022-04-23, 09:00:00,1999.02,333.12,2026.585773,2043.126441, Ok
 2022-04-23, 09:30:00,2103.42,320.1,2127.637118,2142.365724, Ok
 2022-04-23, 10:00:00,2048.96,379.98,2083.895842,2101.045265, Ok
 2022-04-23, 10:30:00,1982.02,377.22,2017.597137,2029.224857, Ok
 2022-04-23, 11:00:00,2199.96,420.48,2239.782898,2254.523708, Ok
 2022-04-23, 11:30:00,2367,434.14,2406.48427,2427.385692, Ok
 2022-04-23, 12:00:00,2259.78,403.78,2295.570504,2315.046411, Ok
 2022-04-23, 12:30:00,2320.24,402.04,2354.814179,2370.305622, Ok
 2022-04-23, 13:00:00,2264.88,411.8,2302.012305,2317.14098, Ok
 2022-04-23, 13:30:00,2220.38,431.04,2261.831741,2276.791261, Ok
 2022-04-23, 14:00:00,2353.44,423.66,2391.269042,2407.989176, Ok
 2022-04-23, 14:30:00,2310.42,420.74,2348.417068,2366.507254, Ok
 2022-04-23, 15:00:00,2269.08,389.3,2302.23338,2322.42726, Ok
 2022-04-23, 15:30:00,2158.86,367.2,2189.865827,2205.57891, Ok
 2022-04-23, 16:00:00,2357.42,412.34,2393.209839,2409.932885, Ok
 2022-04-23, 16:30:00,2267.08,342.2,2292.760905,2312.859736, Ok
 2022-04-23, 17:00:00,2202.38,361.38,2231.831797,2248.907017, Ok
 2022-04-23, 17:30:00,1412.08,141.12,1419.114083,1428.432375, Ok
 2022-04-23, 18:00:00,982.14,132.64,991.0561786,998.9150244, Ok
 2022-04-23, 18:30:00,913.28,128.48,922.2729904,929.7680593, Ok
 2022-04-23, 19:00:00,917.06,120.34,924.9220287,931.8968578, Ok
 2022-04-23, 19:30:00,921.84,110.54,928.4439009,934.1837021, Ok
 2022-04-23, 20:00:00,917.94,119.98,925.7478296,932.5334108, Ok
 2022-04-23, 20:30:00,896.54,118.1,904.2851219,911.1159031, Ok
 2022-04-23, 21:00:00,846.66,122.1,855.4189416,862.3994606, Ok
 2022-04-23, 21:30:00,815.34,113.34,823.179975,829.4515174, Ok
 2022-04-23, 22:00:00,774.44,102.36,781.1753217,786.3071428, Ok
 2022-04-23, 22:30:00,759.18,121.54,768.8473477,775.1327575, Ok
 2022-04-23, 23:00:00,740.48,126.32,751.1773245,757.3356262, Ok
 2022-04-23, 23:30:00,691.16,115.44,700.7342857,707.0332016, Ok
 2022-04-24, 00:00:00,673.9,105.98,682.1825052,688.0870401, Ok
 2022-04-24, 00:30:00,673.28,106.36,681.6292306,687.4872546, Ok
 2022-04-24, 01:00:00,663.5,97.26,670.5906036,676.2033831, Ok
 2022-04-24, 01:30:00,670.66,98.6,677.8693057,682.8005438, Ok
 2022-04-24, 02:00:00,662.22,89.22,668.2032152,672.2120315, Ok
 2022-04-24, 02:30:00,666.12,104.62,674.2856952,679.8666364, Ok
 2022-04-24, 03:00:00,663.56,104.32,671.7101577,677.5378823, Ok
 2022-04-24, 03:30:00,659.22,105.6,667.6244217,673.9133731, Ok
 2022-04-24, 04:00:00,664.22,116.54,674.3662062,680.9195731, Ok
 2022-04-24, 04:30:00,753.56,116.52,762.5153008,767.7824823, Ok
 2022-04-24, 05:00:00,732.46,103.08,739.6777258,744.9082455, Ok
 2022-04-24, 05:30:00,763.42,99.86,769.9234481,774.91358, Ok
 2022-04-24, 06:00:00,744.28,88.36,749.5066431,754.1987335, Ok
 2022-04-24, 06:30:00,814.9,111.62,822.5089874,828.1622993, Ok
 2022-04-24, 07:00:00,817.72,119.7,826.4345639,833.794207, Ok
 2022-04-24, 07:30:00,845.56,133.46,856.0276194,864.8759657, Ok
 2022-04-24, 08:00:00,986.12,141.36,996.2004336,1007.135317, Ok
 2022-04-24, 08:30:00,1325.46,262.72,1351.246095,1363.208007, Ok
 2022-04-24, 09:00:00,1730.12,270.24,1751.09819,1766.225319, Ok
 2022-04-24, 09:30:00,1953.08,310.14,1977.551088,1996.562342, Ok
 2022-04-24, 10:00:00,1859.86,273.48,1879.859178,1894.417997, Ok
 2022-04-24, 10:30:00,2025.74,295.34,2047.15614,2061.425818, Ok
 2022-04-24, 11:00:00,2104.32,325.32,2129.318146,2143.154398, Ok
 2022-04-24, 11:30:00,1981.02,297.52,2003.236978,2017.21744, Ok
 2022-04-24, 12:00:00,2065.3,374.02,2098.893768,2115.920022, Ok
 2022-04-24, 12:30:00,2172.28,312.02,2194.574419,2212.810945, Ok
 2022-04-24, 13:00:00,2178.74,379.48,2211.540879,2230.306357, Ok
 2022-04-24, 13:30:00,1861.74,358.14,1895.874491,1907.65923, Ok
 2022-04-24, 14:00:00,2255.3,380.32,2287.142626,2305.112187, Ok
 2022-04-24, 14:30:00,2085.7,339.28,2113.115096,2127.17062, Ok
 2022-04-24, 15:00:00,1996.3,376.08,2031.415727,2050.216189, Ok
 2022-04-24, 15:30:00,1289,181.56,1301.72387,1313.784601, Ok
 2022-04-24, 16:00:00,855.76,170.06,872.4938861,879.5344623, Ok
 2022-04-24, 16:30:00,798.84,147.46,812.3360125,819.5850063, Ok
 2022-04-24, 17:00:00,746.82,132.52,758.4864289,766.7271686, Ok
 2022-04-24, 17:30:00,810.16,120.12,819.0165078,826.087951, Ok
 2022-04-24, 18:00:00,831.74,110.14,839.0007433,845.9038523, Ok
 2022-04-24, 18:30:00,843.06,119.64,851.5068368,858.3553432, Ok
 2022-04-24, 19:00:00,839.74,114.56,847.5182955,853.525205, Ok
 2022-04-24, 19:30:00,843.02,112.64,850.5118988,856.3813885, Ok
 2022-04-24, 20:00:00,824.64,116.5,832.8285415,839.3348063, Ok
 2022-04-24, 20:30:00,791.56,110.8,799.2770944,805.0195279, Ok
 2022-04-24, 21:00:00,758.28,106.86,765.7725628,771.322742, Ok
 2022-04-24, 21:30:00,740.56,113.6,749.2223125,754.6494528, Ok
 2022-04-24, 22:00:00,707.38,113.88,716.4880451,722.0423844, Ok
 2022-04-24, 22:30:00,721.4,125.32,732.2042491,738.3740464, Ok
 2022-04-24, 23:00:00,709.26,115.8,718.6510889,725.4865825, Ok
 2022-04-24, 23:30:00,687.14,112.76,696.330523,703.0421763, Ok
 2022-04-25, 00:00:00,681.72,109.54,690.4644596,696.8459903, Ok
 2022-04-25, 00:30:00,681.06,107.98,689.5668234,695.0811973, Ok
